"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Submerchantable","Hardwood Submerchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0.2086479068,0,0,0,0.3924345374,0,0.1290165931,0,0.06793786585,0,0.09414412081,0,0.429553806781769,0.0248992741107941,15.3027315139771,3.8045334815979,5.49700784683228,9.29228687286377,49.8186225891113,6.7350850440561e-4,0.00168792041949928,0,0,
1,0.6543064713,0,0,0,0.9976773262,0,0.2828250527,0,0.1753137112,0,0.2542138696,0,0.0466719754040241,0.00166061229538172,11.0414171218872,2.742271900177,5.0965404510498,9.72428607940674,49.9037475585938,0.00341379502788186,0.0072858827188611,0,0,
2,1.270132542,0,0,0,1.682670712,0,0.4424443245,0,0.297942549,0,0.4558024108,0,0.0165322292596102,0.00201466260477901,7.98695659637451,1.97825694084167,4.7253303527832,9.888503074646,49.9416007995605,0.00939620193094015,0.0171693675220013,0,0,
3,2.023639202,0,0,0,2.401524305,0,0.6025761366,0,0.4257890582,0,0.6903691888,0,0.0197077468037605,0.00306729809381068,5.80379199981689,1.42938530445099,4.38134288787842,9.90930557250977,49.9500503540039,0.0193963795900345,0.0308593921363354,0,0,
4,2.891221285,0,0,0,3.128065825,0,0.7604989409,0,0.5528516769,0,0.9522608519,0,0.0260511394590139,0.0041565638966858396,4.24930286407471,1.03573322296143,4.06271362304688,9.83852291107178,49.939079284668,0.0339567475020885,0.0476751737296581,0,0,
5,3.853453636,0,0,0,3.845323086,0,0.9145928025,0,0.6753562093,0,1.236811638,0,0.0325682610273361,0.00522452825680375,3.14813709259033,0.754090785980225,3.76772999763489,9.70946979522705,49.9156341552734,0.05344432964921,0.0669040754437447,0,0,
6,4.893410206,0,0,0,4.541768551,0,1.063837647,0,0.7909858823,0,1.539795637,0,0.0388695821166039,0.00624431204050779,2.37356996536255,0.553295016288757,3.49481558799744,9.54529571533203,49.8845443725586,0.0780841410160065,0.0878717824816704,0,0,
7,5.995921135,0,0,0,5.209525108,0,1.207584023,0,0.8984338045,0,1.857258916,0,0.04485272616148,0.00720012048259377,1.83401346206665,0.410864591598511,3.24251556396484,9.36214637756348,49.8491592407227,0.107982434332371,0.109972774982452,0,0,
8,7.147203922,0,0,0,5.84334898,0,1.3454296589999999,0,0.9971020222,0,2.185486317,0,0.050472229719162,0.00808360707014799,1.46326839923859,0.310575008392334,3.00948405265808,9.17117309570313,49.8117523193359,0.143144890666008,0.13268181681633,0,0,
9,8.3346652980000009,0,0,0,6.439971924,0,1.477146029,0,1.086884379,0,2.521011353,0,0.0557088740170002,0.00889162160456181,1.21348559856415,0.240711331367493,2.79447340965271,8.97995758056641,49.773853302002,0.1834916472435,0.155555665493011,0,0,
10,9.546791077,0,0,0,6.997641087,0,1.6026299,0,1.168006182,0,2.860641718,0,0.0605603419244289,0.00962457992136478,1.05008125305176,0.192809417843819,2.59632444381714,8.79353713989258,49.736457824707,0.228870376944542,0.178229540586472,0,0,
11,10.70323372,0,0,0,7.517191887,0,1.700174928,0,1.237528443,0,3.184844971,0,0.064832903444767,0.0102711888030171,0.948021173477173,0.160689294338226,2.41395807266235,8.61479091644287,49.7000999450684,0.278842508792877,0.200417131185532,0,0,
12,12.02942085,0,0,0,7.791045666,0,1.798632145,0,1.298763633,0,3.500676155,0,0.0685641095042229,0.0108327083289623,0.886969327926636,0.139853596687317,2.24636077880859,8.44521331787109,49.6650314331055,0.333467215299606,0.221007451415062,0,0,
13,13.33965492,0,0,0,8.07981205,0,1.896124005,0,1.355097294,0,3.82096386,0,0.0720468536019325,0.0113370744511485,0.85283899307251,0.127133801579475,2.09259438514709,8.2858190536499,49.6314811706543,0.392928063869476,0.239368572831154,0,0,
14,14.62024307,0,0,0,8.376052856,0,1.991353989,0,1.406248927,0,4.141009331,0,0.0753327533602715,0.0117979487404227,0.83820104598999,0.120276361703873,1.95179498195648,8.13720035552979,49.5996208190918,0.45675253868103,0.256100088357925,0,0,
15,15.8649683,0,0,0,8.674892426,0,2.083716393,0,1.452409029,0,4.458025932,0,0.0784119367599487,0.0122153097763658,0.837586283683777,0.117630742490292,1.82314717769623,7.99955892562866,49.5695114135742,0.524435698986053,0.271613270044327,0,0,
16,17.06749725,0,0,0,8.972153664,0,2.172681332,0,1.493831515,0,4.76930666,0,0.0812822058796883,0.0125910118222237,0.84696638584137,0.117987990379333,1.7058801651001,7.8728232383728,49.5411491394043,0.595465958118439,0.286187618970871,0,0,
17,18.22831726,0,0,0,9.265904427,0,2.258270741,0,1.531017184,0,5.074035645,0,0.0839510783553123,0.0129282446578145,0.863380491733551,0.120464414358139,1.59926402568817,7.75674343109131,49.5144805908203,0.669347405433655,0.300013214349747,0,0,
18,19.3384285,0,0,0,9.552226067,0,2.339837313,0,1.564150572,0,5.369018555,0,0.0864251330494881,0.0132299466058612,0.884631454944611,0.124408937990665,1.50260746479034,7.65094709396362,49.4894371032715,0.745589911937714,0.313212066888809,0,0,
19,20.400177,0,0,0,9.830412865,0,2.417583942,0,1.593748689,0,5.654146194,0,0.0887124016880989,0.0134991183876991,0.909083247184753,0.129340544342995,1.41525483131409,7.5549783706665,49.4659271240234,0.823714852333069,0.325858741998672,0,0,
20,21.40884781,0,0,0,10.09818268,0,2.491202593,0,1.620083809,0,5.92752409,0,0.0908246785402298,0.0137391220778227,0.935522854328156,0.134905487298965,1.33658409118652,7.46833419799805,49.4438629150391,0.903268218040466,0.337998151779175,0,0,
21,22.36629486,0,0,0,10.35517025,0,2.56086731,0,1.643567801,0,6.189109802,0,0.092772401869297,0.0139528969302773,0.963044285774231,0.140841901302338,1.26600527763367,7.39048719406128,49.4231452941895,0.983817279338837,0.349653601646423,0,0,
22,23.27410889,0,0,0,10.60113049,0,2.626732826,0,1.664551377,0,6.438887119,0,0.0945702716708183,0.014143698848784,0.990989506244659,0.14696092903614,1.20295822620392,7.32090663909912,49.4036903381348,1.06496942043304,0.360840618610382,0,0,
23,24.13148117,0,0,0,10.83528614,0,2.688776016,0,1.683286428,0,6.676244736,0,0.0962296053767204,0.0143141187727451,1.01887226104736,0.153124257922173,1.14691233634949,7.25906467437744,49.3854141235352,1.14636099338531,0.371566742658615,0,0,
24,24.93748474,0,0,0,11.0569315,0,2.746961594,0,1.699993014,0,6.900592804,0,0.0977580919861794,0.0144661907106638,1.04632258415222,0.159227907657623,1.09736442565918,7.20443916320801,49.368236541748,1.2276473045349101,0.381831437349319,0,0,
25,25.697544099999998,0,0,0,11.267187119999999,0,2.801710367,0,1.714985371,0,7.113164425,0,0.0991671979427338,0.0146021964028478,1.07308030128479,0.165199264883995,1.05383801460266,7.1565260887146,49.3520812988281,1.30852138996124,0.39163613319397,0,0,
26,26.41042519,0,0,0,11.46541309,0,2.852959394,0,1.7284095289999999,0,7.313383102,0,0.1004673615098,0.0147241093218327,1.09896600246429,0.170988395810127,1.01588213443756,7.1148419380188,49.3368835449219,1.38871026039124,0.400983929634094,0,0,
