"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Submerchantable","Hardwood Submerchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0.001203170978,0,0,0,0,0,0.1506031305,0,0.01430830639,0,0.01939269155,0,8.71001815795898,1.02612388134003,51.893928527832,14.7242937088013,19.148832321167,33.1470909118652,95.8701248168945,2.65508788288571e-6,0,0,0,
1,0.008035892621,0,0,0,0.1482277513,0,0.3330316544,0,0.04577391595,0,0.06284964085,0,5.51637601852417,0.503316521644592,44.2400398254395,12.5523052215576,18.4125308990479,34.4146919250488,96.2197952270508,2.29089419008233e-5,6.8646704312413e-4,0,0,
2,0.02440047637,0,0,0,0.4296538234,0,0.5144300461,0,0.08964615315,0,0.1253573596,0,3.52063894271851,0.255128651857376,37.721363067627,10.7012119293213,17.7045421600342,35.2513236999512,96.4745864868164,9.33282208279707e-5,0.0032485097181052,0,0,
3,0.05364853889,0,0,0,0.8187608123,0,0.6969622374,0,0.1433510929,0,0.2050494105,0,2.28289771080017,0.142122060060501,32.1738128662109,9.12382411956787,17.0237808227539,35.7747116088867,96.6651916503906,2.6083886041306e-4,0.00848960224539042,0,0,
4,0.0988214463,0,0,0,1.300814033,0,0.878713429,0,0.2048875839,0,0.3009058833,0,1.52516341209412,0.0961814075708389,27.457052230835,7.77990341186523,16.3691997528076,36.0665588378906,96.8092803955078,5.8409961638972e-4,0.0168931111693382,0,0,
5,0.1627360582,0,0,0,1.863506198,0,1.058531404,0,0.2725428343,0,0.4122769237,0,1.07158470153809,0.0839173272252083,23.451135635376,6.63514041900635,15.7397985458374,36.184741973877,96.917839050293,0.00113172805868089,0.0287367440760136,0,0,
6,0.248025164,0,0,0,2.495990276,0,1.235660791,0,0.3447999656,0,0.5386881828,0,0.81083208322525,0.0888530015945435,20.0535354614258,5.66028261184692,15.134614944458,36.1711349487305,96.9982528686523,0.0019808947108686,0.0441447682678699,0,0,
7,0.3571577966,0,0,0,3.188406706,0,1.409583569,0,0.4203027487,0,0.6797401905,0,0.672338604927063,0.10275787115097,17.1765918731689,4.83038997650146,14.5527276992798,36.0567092895508,97.0558700561523,0.00321612320840359,0.063124880194664,0,0,
8,0.4924485683,0,0,0,3.931625128,0,1.579936028,0,0.4978405237,0,0.8350496292,0,0.611297070980072,0.121432475745678,14.7453365325928,4.12419843673706,13.9932527542114,35.8648681640625,97.0947875976563,0.00492821540683508,0.0855955332517624,0,0,
9,0.6560606956,0,0,0,4.717094421,0,1.746461749,0,0.5763414502,0,1.004213572,0,0.599188804626465,0.142658367753029,12.6956205368042,3.52357697486877,13.45534324646,35.6136322021484,97.1182479858398,0.00721325958147645,0.111406892538071,0,0,
10,0.8500044346,0,0,0,5.536753654,0,1.908982158,0,0.6548677087,0,1.186786652,0,0.617804825305939,0.165201023221016,10.9725322723389,3.0130672454834,12.9381875991821,35.3171195983887,97.12890625,0.0101716900244355,0.140357106924057,0,0,
